1	6335846	6338921	1	1	1	210	0	49
1	6336000	6338921	1	1	1	6	0	55
1	6338981	6340914	1	1	1	240	0	60
1	6341043	6342924	1	1	1	6	0	55
1	6341052	6342924	1	1	1	227	0	72
1	6342996	6344421	1	1	1	220	0	73
1	6987220	6993623	0	0	1	0	2	60
1	7096503	7109520	1	1	1	4	0	65
1	7109598	7124213	1	1	1	1	0	74
1	7159441	7161082	1	1	1	4	0	50
1	7159441	7190417	1	1	1	108	0	71
1	7159441	7217860	1	1	1	25	0	71
1	7161216	7190417	1	1	1	1	0	48
1	7164502	7190417	1	1	1	1	0	60
1	7190824	7217860	1	1	1	1	0	21
1	7190840	7217860	1	1	1	158	0	74
1	7217964	7225303	1	1	1	4	0	60
1	7217964	7228995	1	1	1	2	0	45
1	7217964	7231115	1	1	1	108	0	72
1	7225496	7231115	1	1	1	2	0	52
1	7231288	7233471	1	1	1	246	0	74
1	7231291	7233476	2	2	1	1	0	33
1	7233596	7236532	1	1	1	7	0	61
1	7233596	7236536	1	1	1	3	0	48
1	7233596	7237006	1	1	1	1	0	28
1	7233596	7239738	1	1	1	170	0	75
1	7236743	7239738	1	1	1	11	0	71
1	7385157	7467941	2	2	1	2	0	61
1	7422119	7425111	2	2	1	1	0	38
1	7425152	7467941	2	2	1	1	0	40
1	8067284	8069846	1	1	1	0	1	48
1	8156685	8180287	2	2	1	2	1	58
1	8179136	8179942	2	2	1	1	0	27
1	8179982	8182222	2	2	1	1	0	39
1	8229726	8232291	1	1	1	0	1	48
1	8433858	8484426	2	2	1	13	0	61
1	8484538	8515250	2	2	1	15	0	72
1	8484538	8533617	2	2	1	1	0	43
1	8515344	8518203	2	2	1	12	0	64
1	8518357	8533617	2	2	1	13	0	61
1	8518368	8533617	2	2	1	1	0	56
1	8533690	8535660	2	2	1	20	0	64
1	8535778	8624948	2	2	1	14	0	39
1	8624988	8653428	2	2	1	9	0	39
1	8653559	8665635	2	2	1	6	0	33
1	8665767	8677293	2	2	1	10	0	56
1	8677377	8695002	2	2	1	16	0	73
1	8695106	8748030	2	2	1	13	0	45
1	8748073	8748160	2	2	1	12	0	42
1	8748202	8749296	2	2	1	1	0	41
1	8748205	8749296	2	2	1	11	0	44
1	8749355	8752196	2	2	1	12	0	57
1	8752254	8852986	2	2	1	10	0	58
1	8752254	8853006	2	2	1	1	0	50
1	8853122	8874140	2	2	1	9	0	54
1	8874195	8952384	2	2	1	3	0	55
1	8874195	9069409	2	2	1	5	0	54
1	9066843	9069409	2	2	1	2	0	31
1	9069474	9273403	2	2	1	9	0	50
1	9273486	9368357	2	2	1	7	0	61
1	9306286	9306361	2	2	1	0	12	63
1	9618377	9620131	1	1	1	2	0	11
1	9620170	9621941	1	1	1	1	0	38
1	9620170	9623147	1	1	1	2	0	38
1	9621983	9623147	1	1	1	1	0	41
1	9623202	9623542	1	3	1	4	0	54
1	9623698	9623847	1	1	1	8	0	75
1	9624045	9625762	1	1	1	10	0	58
1	9625841	9627224	1	1	1	4	0	62
1	9627140	9627168	1	1	1	1	0	50
1	9627331	9628357	1	1	1	4	0	74
1	9628254	9628567	2	2	1	1	0	12
1	9628511	9630333	1	1	1	2	0	71
1	9628649	9631760	2	2	1	1	0	22
1	9628649	9634047	2	2	1	2	0	49
1	9628692	9631760	2	2	1	1	0	52
1	9630433	9633733	1	1	1	4	0	65
1	9632004	9634047	2	2	1	4	0	49
1	9633813	9634021	1	1	1	5	0	65
1	9634097	9689774	2	2	1	5	0	36
1	9634097	9701285	2	2	1	1	0	32
1	9634119	9637005	1	1	1	7	0	75
1	9637164	9646415	1	1	1	6	0	40
1	9645549	9645683	1	1	1	0	3	22
1	9671507	9689774	2	2	1	1	0	70
1	9689865	9691179	2	2	1	10	0	75
1	9691308	9693045	2	2	1	2	0	62
1	9691308	9693250	2	2	1	2	0	33
1	9691308	9693313	2	2	1	3	0	36
1	9691308	9699566	2	2	1	1	0	26
1	9691308	9701285	2	2	1	3	0	61
1	9693354	9701285	2	2	1	5	0	37
1	9740238	9741803	2	2	1	20	0	74
1	9740238	9742436	2	2	1	3	0	55
1	9741984	9742436	2	2	1	9	0	51
1	9742542	9742764	2	2	1	13	0	74
1	9742882	9743325	2	2	1	10	0	62
1	9743441	9743969	2	2	1	11	0	74
1	9744113	9746191	2	2	1	10	0	66
1	9744125	9746202	1	1	1	0	1	56
1	9746561	9748496	2	2	1	13	0	53
1	9748731	9752009	2	2	1	7	0	69
1	9748731	9753321	2	2	1	2	0	51
1	9752115	9753321	2	2	1	5	0	72
1	9753394	9755860	2	4	1	6	0	57
1	9756036	9757785	2	2	1	15	0	71
1	9758007	9760305	2	2	1	7	0	69
1	9760399	9762942	2	2	1	13	0	64
1	9763015	9763511	2	2	1	5	0	63
1	9763618	9770159	2	2	1	8	0	63
1	9795576	9807190	2	2	1	187	4	75
1	9795576	9815674	2	2	1	2	4	73
1	9807278	9815674	2	2	1	168	0	75
1	9818339	9818362	1	3	1	8	1	32
1	9818871	9822673	1	1	1	2	0	33
1	9822790	9840896	1	1	1	1	0	25
1	9822790	9859880	1	1	1	2	0	18
1	9868472	9897237	1	1	1	5	0	62
1	9868472	9935355	1	1	1	1	0	8
1	9897345	9935355	1	1	1	7	0	55
1	9918611	9935355	1	1	1	2	0	60
1	9918774	9935355	1	1	1	4	0	74
1	9935574	9938607	1	1	1	22	0	70
1	9938692	9941854	1	1	1	16	0	73
1	9941928	9942482	1	1	1	28	0	73
1	9942559	9947390	1	1	1	43	0	75
1	9947479	9949250	1	1	1	61	0	51
1	9949301	9950556	1	1	1	49	0	50
1	9950615	9951802	1	1	1	38	0	58
1	9951887	9951984	1	1	1	36	0	70
1	9951887	9954631	1	1	1	4	0	63
1	9952117	9954631	1	1	1	35	0	74
1	9954745	9954849	1	1	1	53	0	38
1	9954887	9955891	1	1	1	48	0	39
1	9955979	9956271	1	1	1	38	0	69
1	9956368	9959094	1	1	1	45	0	74
1	9956368	9961585	1	1	1	2	0	74
1	9959251	9961585	1	1	1	38	1	70
1	9961676	9968944	1	1	1	40	0	69
1	9982266	9985698	1	1	1	1	0	37
1	9982399	9985698	1	1	1	2	0	74
1	9985895	9986540	1	1	1	2	0	33
1	9986664	9986774	1	1	1	1	0	51
1	9986880	9989244	1	1	1	1	0	74
1	9989371	9990659	1	1	1	2	0	67
1	9990898	9994281	1	1	1	3	0	70
1	9994488	10001005	1	1	1	1	0	19
1	10001173	10002226	1	1	1	1	0	58
1	10012375	10012547	2	2	1	22	0	69
1	10012381	10012543	2	2	1	1	0	19
1	10012381	10012547	2	2	1	101	0	70
1	10012381	10012554	2	2	1	1	0	3
1	10012617	10012834	2	2	1	125	0	69
1	10012943	10014244	2	2	1	116	0	74
1	10033747	10037323	2	2	1	1	0	37
1	10037743	10037948	2	2	1	1	0	36
1	10095272	10097327	2	2	1	12	0	47
1	10095289	10096667	2	2	1	1	0	21
1	10095289	10097327	2	2	1	1143	3	75
1	10097477	10100823	2	2	1	1134	1	75
1	10100936	10102563	2	2	1	711	0	75
1	10102650	10103482	2	2	1	1034	0	68
1	10103549	10104232	2	2	1	907	0	67
1	10104362	10105153	2	2	1	934	0	75
1	10105389	10107886	2	2	1	38	0	75
1	10105389	10107894	2	2	1	1272	18	75
1	10105389	10108143	2	2	1	38	0	75
1	10107731	10107954	1	1	1	2	0	24
1	10108356	10115300	1	1	1	1	0	68
1	10108463	10115300	1	1	1	1	0	26
1	10108570	10115300	1	1	1	5	0	59
1	10110105	10115300	1	1	1	1	0	8
1	10110113	10115300	1	1	1	3	0	44
1	10115410	10117648	1	3	1	15	0	60
1	10117752	10128944	1	1	1	20	0	74
1	10129049	10130048	1	1	1	9	0	25
1	10130073	10134557	1	1	1	10	0	25
1	10134639	10135547	1	1	1	10	0	73
1	10135647	10136650	1	1	1	16	0	75
1	10137046	10145084	1	1	1	8	0	36
1	10137046	10158275	1	1	1	3	0	59
1	10145172	10147396	1	1	1	8	0	70
1	10147468	10152477	1	1	1	8	0	70
1	10152572	10153725	1	1	1	9	0	58
1	10153784	10155971	1	1	1	7	0	58
1	10156178	10158275	1	1	1	7	0	63
1	10158410	10159106	1	1	1	7	0	46
1	10159186	10160412	1	1	1	8	0	72
1	10160543	10166090	1	1	1	6	0	55
1	10166239	10174436	1	1	1	5	0	74
1	10166239	10178593	1	1	1	3	0	67
1	10174590	10178593	1	1	1	4	0	72
1	10178707	10182617	1	1	1	8	0	73
1	10182768	10183100	1	1	1	7	0	74
1	10183248	10183827	1	1	1	6	0	69
1	10183933	10186242	1	1	1	11	0	67
1	10186310	10186838	1	1	1	13	0	56
1	10186957	10196564	1	1	1	13	0	55
1	10196705	10197647	1	1	1	12	0	69
1	10197789	10200210	1	1	1	5	0	47
1	10200258	10202678	1	1	1	2	0	18
1	10202743	10203388	1	1	1	5	0	64
1	10203499	10204316	1	1	1	9	0	57
1	10204456	10206158	1	1	1	9	0	72
1	10209222	10210691	2	2	1	342	0	75
1	10210810	10211783	2	2	1	293	0	74
1	10211923	10212800	2	2	1	277	0	75
1	10212970	10214942	2	2	1	266	0	75
1	10214987	10217627	2	2	1	4	0	44
1	10215030	10217627	2	2	1	2	0	72
1	10215083	10217627	2	2	1	283	0	74
1	10217761	10222025	2	2	1	268	0	73
1	10222099	10223610	2	2	1	315	0	74
1	10223750	10223831	2	2	1	313	0	73
1	10223964	10224505	2	2	1	1	0	21
1	10223968	10224505	2	2	1	310	0	74
1	10224636	10227138	2	2	1	198	0	74
1	10227270	10228124	2	2	1	313	0	74
1	10228286	10229792	2	2	1	270	0	75
1	10229966	10230101	2	2	1	289	0	75
1	10230254	10230925	2	2	1	214	0	74
1	10231096	10231187	2	2	1	233	0	44
1	10231229	10233921	2	2	1	218	0	46
1	10234013	10243058	2	2	1	369	0	75
1	10243210	10243418	2	2	1	269	0	75
1	10243578	10244291	2	2	1	155	0	74
1	10244421	10250050	2	2	1	205	1	74
1	10250203	10251094	2	2	1	267	4	75
1	10251267	10253887	2	2	1	248	2	75
1	10253973	10254200	2	2	1	259	0	74
1	10254407	10254610	2	2	1	211	0	72
1	10254723	10258981	2	2	1	257	0	74
1	10259184	10259451	2	2	1	294	0	73
1	10259561	10259663	2	2	1	279	0	75
1	10259904	10264481	2	2	1	242	0	75
1	10264659	10269067	2	2	1	1	0	21
1	10264717	10269067	2	2	1	216	0	74
1	10269202	10269953	2	2	1	261	0	75
1	10270130	10275032	2	2	1	298	0	75
1	10275135	10279649	2	2	1	230	0	74
1	10275135	10279860	2	2	1	1	0	66
1	10279927	10283268	2	2	1	239	0	74
1	10283449	10284349	2	2	1	217	4	75
1	10284497	10286061	2	2	1	179	1	75
1	10286219	10286753	2	2	1	205	1	34
1	10286785	10302595	2	2	1	185	1	32
1	10286785	10302612	2	2	1	1	0	31
1	10366560	10371477	2	2	1	1	0	25
1	10559175	10665844	2	2	1	2	0	42
1	10665921	10789836	2	2	1	1	0	59
1	11064134	11131549	1	1	1	12	0	64
1	11131622	11136017	1	1	1	16	0	73
1	11136141	11138234	1	1	1	15	0	71
1	11138340	11150246	1	1	1	17	0	74
1	11150349	11159940	1	1	1	19	0	74
1	11160103	11168686	1	1	1	14	0	65
1	11168821	11171287	1	1	1	19	0	70
1	11171392	11177826	1	1	1	20	0	64
1	11177977	11180505	1	1	1	27	0	74
1	11180651	11182966	1	1	1	22	0	69
1	11183068	11193344	1	1	1	23	0	66
1	11193449	11194037	1	1	1	17	0	50
1	11194088	11202561	1	1	1	28	0	50
1	11202638	11206988	1	1	1	23	0	73
1	11207062	11210179	1	1	1	17	1	67
1	11210323	11210459	1	1	1	13	0	40
1	11210553	11212872	1	1	1	19	0	75
1	11213022	11220033	1	1	1	13	0	54
1	11220120	11223766	1	1	1	15	0	70
1	11223904	11226464	1	1	1	18	0	74
1	11226583	11230319	1	1	1	39	0	73
1	11230505	11232463	1	1	1	11	0	66
1	11232626	11240076	1	1	1	30	0	72
1	11240300	11240807	1	1	1	17	0	69
1	11241016	11252078	1	1	1	27	0	70
1	11248383	11252078	1	1	1	1	0	26
1	11252259	11254669	1	1	1	16	0	69
1	11254765	11255353	1	1	1	15	0	72
1	11255437	11256110	1	1	1	21	0	74
1	11256202	11256860	1	1	1	17	0	66
1	11256990	11263736	1	1	1	21	0	42
1	11263779	11270058	1	1	1	29	0	42
1	11270277	11274289	1	1	1	31	0	69
1	11274393	11278735	1	1	1	20	0	74
1	11278880	11301905	1	1	1	18	1	74
1	11302021	11335902	1	1	1	22	0	67
1	11302021	11355280	1	1	1	3	0	41
1	11335970	11336192	1	1	1	22	0	67
1	11336384	11355280	1	1	1	22	0	73
1	11355384	11359476	1	1	1	26	0	69
1	11359545	11367931	1	1	1	30	0	68
1	11483772	11484143	1	1	1	1	0	58
1	11484862	11582141	1	1	1	145	1	74
1	11484862	11588801	1	1	1	8	0	67
1	11582290	11586106	1	1	1	1	0	40
1	11582290	11588801	1	1	1	173	0	72
1	11588934	11607238	1	1	1	3	0	43
1	11588934	11615377	1	1	1	205	0	75
1	11588934	11633186	1	1	1	13	0	40
1	11615507	11631729	1	1	1	1	0	31
1	11615507	11633186	1	1	1	127	0	33
1	11615507	11658597	1	1	1	2	0	62
1	11631848	11633186	1	1	1	1	0	30
1	11633216	11640602	1	1	1	1	0	29
1	11633216	11644265	1	1	1	4	0	29
1	11633216	11658597	1	1	1	126	0	32
1	11658771	11666374	1	1	1	140	0	75
1	11658796	11666374	1	1	1	2	0	62
1	11666542	11667188	1	1	1	2	0	41
1	11666542	11669588	1	1	1	1	0	48
1	11666542	11818188	1	1	1	109	0	74
1	11818316	11868704	1	1	1	25	0	74
1	11818325	11868704	1	1	1	92	0	74
1	11868791	11900038	1	1	1	90	0	75
1	11900116	12003767	1	1	1	80	0	63
1	11900116	12021186	1	1	1	19	0	71
1	11959140	12018633	1	1	1	4	2	71
1	12003816	12021186	1	1	1	45	0	48
1	12003816	12042269	1	1	1	5	0	48
1	12021281	12042269	1	1	1	89	0	59
1	12021281	12048978	1	1	1	1	0	51
1	12021281	12054195	1	1	1	2	0	37
1	12042327	12045146	1	1	1	99	0	57
1	12164199	12165562	1	1	1	2	0	40
1	12762909	12798817	1	1	1	17	0	71
1	12762909	12856302	1	1	1	4	0	44
1	12789008	12798817	1	1	1	13	0	73
1	12789008	12856302	1	1	1	2	0	49
1	12798913	12845775	1	1	1	1	0	63
1	12798913	12856302	1	1	1	36	0	72
1	12845910	12856302	1	1	1	1	0	18
1	12855868	12856302	1	1	1	4	0	21
1	12856376	12856691	1	1	1	65	0	74
1	12856923	12861314	1	1	1	1	0	51
1	12856923	12866989	1	1	1	61	0	72
1	12867230	12875403	1	1	1	58	0	73
1	12875556	12878077	1	1	1	62	0	74
1	12875556	12878151	1	1	1	2	0	54
1	12878248	12887561	1	1	1	80	0	72
1	12887713	12888601	1	1	1	53	0	72
1	12888778	12890624	1	1	1	60	0	74
1	12890754	12891018	1	1	1	76	0	58
1	12891076	12892193	1	1	1	72	0	61
1	12892324	12906336	1	1	1	49	0	74
1	12906554	12908582	1	1	1	60	0	75
1	12908836	12910052	1	1	1	56	0	74
1	12910150	12910626	1	1	1	56	0	74
1	12910722	12911666	1	1	1	62	0	65
1	12911733	12912872	1	1	1	57	0	66
1	12913049	12918318	1	1	1	53	0	74
1	12913049	12929035	1	1	1	1	0	55
1	12918462	12918554	1	1	1	81	0	74
1	12918462	12920983	1	1	1	2	0	34
1	12918462	12929035	1	1	1	1	0	44
1	12918679	12920983	1	1	1	64	0	34
1	12918679	12929035	1	1	1	9	0	71
1	12921018	12929035	1	1	1	64	0	35
1	12942553	12946533	2	2	1	36	0	65
1	12946599	12949361	2	2	1	31	0	65
1	12949604	12951516	2	2	1	55	0	74
1	12951677	12964650	2	2	1	56	0	73
1	12964850	12982948	2	2	1	1	0	42
1	12964850	12983149	2	2	1	2	0	45
1	12964850	12991261	2	2	1	28	0	66
1	12964850	13009212	2	2	1	2	0	38
1	12991427	12995094	2	2	1	0	1	3
1	12991427	13009212	2	2	1	49	2	69
1	13009425	13014203	2	2	1	39	0	75
1	13014337	13059803	2	2	1	52	0	75
1	13061188	13062449	2	2	1	2	0	71
1	13061188	13062751	2	2	1	30	0	74
1	13210663	13210699	2	2	1	1	0	48
1	13212997	13217098	2	2	1	110	0	75
1	13213379	13217098	2	2	1	2	0	37
1	13217189	13218540	2	2	1	104	0	74
1	13218740	13219154	2	2	1	123	0	72
1	13219333	13220913	2	2	1	111	0	75
1	13221125	13222602	2	2	1	2	1	75
1	13221143	13222602	2	2	1	112	0	75
1	13222681	13223020	2	2	1	96	0	74
1	13223300	13226593	2	2	1	89	0	74
1	13226745	13230384	2	2	1	1	0	55
1	13226760	13230384	2	2	1	70	0	74
1	13230515	13232296	2	2	1	95	0	75
1	13232513	13235119	2	2	1	79	0	73
1	13232513	13237119	2	2	1	20	0	61
1	13235327	13237119	2	2	1	90	0	70
1	13237331	13244302	2	2	1	98	0	74
1	13244969	13245456	2	2	1	1	0	28
1	13244973	13245456	2	2	1	2	0	45
1	13245573	13247297	2	2	1	94	1	73
1	13245573	13250704	2	2	1	1	0	53
1	13247446	13250704	2	2	1	79	0	73
1	13250849	13251439	2	2	1	110	0	74
1	13251542	13254398	2	2	1	75	0	71
1	13254588	13256956	2	2	1	61	0	72
1	13257135	13260310	2	2	1	85	0	73
1	13260415	13291530	2	2	1	81	0	69
1	13291704	13294832	2	2	1	95	0	73
1	13294938	13295490	2	2	1	2	0	34
1	13294938	13327106	2	2	1	3	0	61
1	13294938	13356192	2	2	1	45	0	58
1	13294938	13369886	2	2	1	1	0	21
1	13327284	13356192	2	2	1	2	0	46
1	13356250	13359774	2	2	1	2	0	57
1	13356250	13369886	2	2	1	6	0	57
1	13356250	13443814	2	2	1	10	0	57
1	13356250	13444161	2	2	1	31	0	57
1	13359842	13369886	2	2	1	1	0	48
1	13369947	13442406	2	2	1	2	0	38
1	13369947	13443814	2	2	1	2	0	60
1	13369947	13444161	2	2	1	4	0	60
1	13636621	13639694	2	2	1	157	1	75
1	13639856	13640162	2	2	1	98	0	73
1	13640307	13642026	2	2	1	135	0	73
1	13642132	13642227	2	2	1	129	0	71
1	13642299	13646591	2	2	1	117	0	71
1	13646677	13648323	2	2	1	127	0	59
1	13648383	13649673	2	2	1	146	0	60
1	13649791	13649913	2	2	1	128	4	75
1	13649791	13651246	2	2	1	2	0	14
1	13650036	13651246	2	2	1	97	8	64
1	13651311	13659321	2	2	1	1	0	62
1	13651311	13659823	2	2	1	90	0	65
1	13659973	13667045	1	1	1	1	0	42
1	13697129	13697579	2	2	1	114	0	74
1	13697662	13700288	2	2	1	141	0	75
1	13700438	13708454	2	2	1	129	0	74
1	13708634	13717608	2	2	1	138	0	75
1	13708634	13730552	2	2	1	1	0	19
1	13717736	13720944	2	2	1	150	0	75
1	13721109	13730552	2	2	1	111	0	75
1	13723145	13730552	2	2	1	1	0	54
1	14249805	14253380	2	2	1	3	0	67
1	14253503	14253604	2	2	1	3	0	47
1	14254734	14254849	2	2	1	1	0	13
1	14254909	14279118	2	2	1	2	0	47
1	14279209	14299716	2	2	1	1	0	17
1	14301777	14322651	2	2	1	3	0	46
1	14322839	14323243	2	2	1	3	0	45
1	14323327	14340928	2	2	1	4	0	70
1	14341052	14344288	2	2	1	2	0	49
1	14344435	14344757	2	2	1	1	0	51
1	14344828	14353344	2	2	1	1	0	29
1	14353423	14372993	2	2	1	2	0	53
1	14373122	14374648	2	2	1	4	0	57
1	14374699	14379869	2	2	1	2	0	50
1	14715235	14715650	2	2	1	2	0	53
1	14824550	14824729	2	2	1	1	0	5
1	14824550	14825453	2	2	1	23	0	65
1	14826462	14844040	1	1	1	9	0	54
1	14826462	14845645	1	1	1	2	0	66
1	14826462	14856338	1	1	1	2	0	66
1	14844162	14845645	1	1	1	12	0	73
1	14844162	14845749	1	1	1	4	0	69
1	14844162	14845753	1	1	1	1	0	53
1	14845833	14846746	1	1	1	16	0	74
1	14845833	14856338	1	1	1	2	0	42
1	14845833	14865743	1	1	1	2	0	30
1	14901437	14910364	1	1	1	1	0	28
1	14943953	14944587	2	2	1	134	0	72
1	14944686	14946072	2	2	1	169	1	74
1	14946184	14950422	2	2	1	133	0	70
1	14950492	14951820	2	2	1	154	0	72
1	14952004	14952335	2	2	1	191	0	73
1	14952466	14954333	2	2	1	187	0	74
1	14954504	14955973	2	2	1	106	0	75
1	14954504	14957110	2	2	1	16	0	75
1	14956064	14957110	2	2	1	73	0	75
1	14957277	14957818	2	2	1	191	0	71
1	14957890	14959617	2	2	1	175	1	75
1	14959717	14960618	2	2	1	173	1	60
1	14960679	14961528	2	2	1	150	1	60
1	14961623	14963406	2	2	1	139	1	74
1	14963574	14966715	2	2	1	171	0	74
1	14966831	14968232	2	2	1	135	1	75
1	14966831	14968479	2	2	1	2	0	42
1	14968398	14968479	2	2	1	125	0	74
1	14968650	14969570	2	2	1	139	2	75
1	14969672	14970288	2	2	1	165	0	73
1	14970389	14972085	2	2	1	151	0	53
1	14972135	14973369	2	2	1	171	0	50
1	14973507	14974370	2	4	1	151	0	75
1	14974517	14974676	2	2	1	158	0	74
1	14974782	14976146	2	2	1	1	0	26
1	14974786	14976146	2	2	1	117	0	75
1	14976255	14980953	2	2	1	174	0	75
1	14981130	14982583	2	2	1	111	0	74
1	14982744	14988226	2	2	1	1	0	20
1	14982744	14988948	2	2	1	172	0	74
1	14989110	14989575	2	2	1	5	0	66
1	15357709	15382586	1	1	1	96	0	74
1	15383255	15504688	1	1	1	9	0	61
1	15383255	15520406	1	1	1	3	0	68
1	15383255	15779708	1	1	1	124	0	75
1	15876182	15877864	1	1	1	48	0	75
1	15877961	15883264	1	1	1	36	0	75
1	15883387	15886109	1	1	1	35	0	74
1	15886197	15889157	1	1	1	32	0	72
1	15889308	15889874	1	1	1	37	0	71
1	15889988	15901730	1	1	1	54	0	60
1	15901791	15903624	1	1	1	53	0	60
1	15901791	15908405	1	1	1	11	0	60
1	15903714	15908405	1	1	1	51	0	69
1	15908513	15913144	1	1	1	72	0	72
1	15926087	15929112	2	2	1	69	0	69
